name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
52171-900,2023-04-21T06:00:00,24.8,24.8,22.8,88.66,0,0,rain,0,0,7.6,7.6,320,1012,44.8,15.2,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T07:00:00,26,26,22,78.64,0,0,,0,0,17.6,3.6,310,1012,50,10,168,0.6,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T08:00:00,29,32.8,23,70.11,0,0,,0,0,16.6,7.6,120,1012,50,10,434,1.6,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T09:00:00,29.8,33.7,22.8,66.14,0,0,,0,0,15.5,9.4,120,1012.9,50,15.2,615,2.2,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T10:00:00,30,33.3,22,62.28,0,0,,0,0,16.2,13,100,1012,50,10,761,2.7,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T11:00:00,30,34.1,23,66.18,0,0,,0,0,16.6,13,100,1012,89,10,877,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T12:00:00,29.8,33.7,22.8,66.14,0,0,,0,0,16.6,11.2,100,1011.2,63.1,15.2,913,3.3,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T13:00:00,29,32.8,23,70.11,0,0,,0,0,15.8,22.3,100,1010,89,10,830,3,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T14:00:00,29,32,22,65.98,0,0,,0,0,14.4,13,140,1010,50,10,676,2.4,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T15:00:00,29.2,32.1,21.9,64.97,0,0,,0,0,14.4,13,120,1009.4,27.6,15.2,507,1.8,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T16:00:00,29,32.8,23,70.11,0,0,,0,0,18,13,120,1010,27.6,10,311,1.1,3,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T17:00:00,28,31.3,23,74.3,0,0,rain,0,0,20.5,9.4,90,1010,27.6,10,101,0.4,1,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-21T18:00:00,27.9,31,22.8,73.82,0,0,,0,0,21.2,9.4,130,1010.4,27.6,15.2,2,0,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-21T19:00:00,28,31.3,23,74.3,0,0,,0,0,22.3,11.2,130,1011,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-21T20:00:00,28,30.7,22,69.92,0,0,rain,0,0,22.7,13,130,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-21T21:00:00,28.1,30.7,22,69.71,0,0,,0,0,21.6,14.8,130,1011.4,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-21T22:00:00,28,30.7,22,69.92,0,0,,0,0,20.5,13,120,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-21T23:00:00,28,30.7,22,69.92,0,0,,0,0,21.2,13,140,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T00:00:00,27.9,30.4,21.8,69.46,0,0,rain,0,0,20.2,14.8,120,1011.2,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T01:00:00,28,30.7,22,69.92,0,0,rain,0,0,21.2,11.2,120,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T02:00:00,28,30.7,22,69.92,0,0,rain,0,0,23.4,9.4,130,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T03:00:00,27.2,29.4,21.8,72.54,0,0,rain,0,0,24.5,11.2,130,1009.9,50,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T04:00:00,27,28.8,21,69.74,0,0,,0,0,25.9,16.6,130,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T05:00:00,27,28.8,21,69.74,0,0,,0,0,26.3,14.8,130,1010,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T06:00:00,27.2,28.4,19.2,61.65,0,0,,0,0,25.6,16.6,130,1010.3,27.6,15.2,16,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T07:00:00,28,30.1,21,65.77,0,0,,0,0,24.5,18.4,140,1011,27.6,10,210,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T08:00:00,29,32,22,65.98,0,0,,0,0,25.2,20.5,140,1011,50,10,459,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T09:00:00,29.8,32.2,20.9,58.91,0,0,,0,0,24.8,20.5,110,1012.1,50,15.2,676,2.4,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T10:00:00,30,32.6,21,58.58,0,0,,0,0,25.6,20.5,110,1012,50,10,841,3,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T11:00:00,30,33.3,22,62.28,0,0,,0,0,25.6,20.5,120,1011,50,10,943,3.4,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T12:00:00,28,31.1,22.8,73.38,0,0,,0,0,24.5,16.6,140,1010.4,73.5,15.2,959,3.5,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T13:00:00,30,33.3,22,62.28,0,0,,0,0,24.5,18.4,120,1009,89,10,888,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T14:00:00,29,32,22,65.98,0,0,rain,0,0,22.3,14.8,120,1009,89,10,755,2.7,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T15:00:00,28.9,32.6,23,70.53,0,0,rain,0,0,19.4,20.5,150,1009.1,83.9,11,568,2,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T16:00:00,28,31.3,23,74.3,0,0,,0,0,18,22.3,150,1009,89,10,356,1.3,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T17:00:00,27,29.6,23,78.78,0,0,,0,0,19.4,14.8,170,1009,89,10,117,0.4,1,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-22T18:00:00,26.8,29.3,23.1,80,0,0,,0,0,19.8,9.4,120,1010,63.1,11,2,0,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T19:00:00,27,29.6,23,78.78,0,0,,0,0,22.3,13,130,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T20:00:00,28,31.3,23,74.3,0,0,rain,0,0,25.2,25.9,140,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T21:00:00,27.9,30.5,21.9,69.9,0.8,100,rain,0,0,25.2,20.5,130,1011,50,15.2,0,,0,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-04-22T22:00:00,28,30.7,22,69.92,0,0,rain,0,0,27.4,16.6,120,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-22T23:00:00,28,30.7,22,69.92,0,0,rain,0,0,31.3,16.6,130,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T00:00:00,27.9,30.4,21.7,69.24,0,0,rain,0,0,30.2,18.4,120,1010.1,50,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T01:00:00,28,30.7,22,69.92,0,0,rain,0,0,29.5,16.6,120,1009,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T02:00:00,27,29.2,22,74.14,0,0,rain,0,0,27.4,16.6,130,1009,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T03:00:00,27.1,29.2,21.7,72.75,0,0,,0,0,26.3,13,130,1009,50,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T04:00:00,27,28.8,21,69.74,0,0,rain,0,0,23.8,9.4,130,1009,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T05:00:00,27,29.2,22,74.14,0,0,,0,0,15.8,11.2,130,1009,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T06:00:00,26.9,29.1,22,74.59,0,0,,0,0,17.3,11.2,150,1010.1,55.2,15.2,20,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T07:00:00,27,29.2,22,74.14,0,0,rain,0,0,20.9,7.6,210,1011,50,10,204,0.7,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T08:00:00,27,29.2,22,74.14,0,0,rain,0,0,20.5,13,190,1011,50,10,442,1.6,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T09:00:00,29,32.7,22.9,69.67,0,0,rain,0,0,20.5,13,130,1011.4,65.6,15.2,651,2.3,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T10:00:00,29,32.8,23,70.11,0,0,rain,0,0,22,14.8,120,1011,50,10,721,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T11:00:00,30,34.1,23,66.18,0,0,,0,0,23,16.6,130,1011,50,10,915,3.3,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T12:00:00,29.8,33.2,22.2,63.63,0,0,,0,0,22.7,18.4,120,1010.3,65.6,15.2,959,3.5,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T13:00:00,30,34.1,23,66.18,0,0,rain,0,0,21.6,18.4,140,1010,50,10,904,3.3,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T14:00:00,30,34.1,23,66.18,0,0,,0,0,20.2,16.6,140,1009,50,10,767,2.8,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T15:00:00,29.1,32.2,22.2,66.41,0,0,rain,0,0,18.7,22.3,160,1009.4,65.6,15.2,582,2.1,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T16:00:00,29,32,22,65.98,0,0,,0,0,16.9,22.3,150,1010,50,10,354,1.3,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T17:00:00,26,26,23,83.57,0,0,,0,0,18.4,20.5,130,1011,89,6,116,0.4,1,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-23T18:00:00,27,29.5,22.8,77.8,0,0,,0,0,16.9,7.6,190,1011.2,55.2,15.2,2,0,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T19:00:00,28,31.3,23,74.3,0,0,,0,0,18.7,18.4,150,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T20:00:00,27,29.6,23,78.78,0,0,,0,0,20.9,18.4,160,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-23T21:00:00,26.2,26.2,22.8,81.77,10,100,rain,0,0,17.6,22.3,140,1012.2,94.2,7,0,,0,10,"Rain, Overcast",rain,"82899099999,SBRF"
52171-900,2023-04-23T22:00:00,26,26,22,78.64,0,0,,0,0,17.6,18.4,150,1012,100,10,0,,0,10,Overcast,cloudy,"82899099999,SBRF"
52171-900,2023-04-23T23:00:00,27,29.2,22,74.14,0,0,,0,0,16.9,11.2,170,1012,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T00:00:00,25.8,25.8,22.6,82.76,0,0,,0,0,16.6,8.5,225,1012.2,94.2,9,0,,0,10,Overcast,cloudy,"82899099999,SBRF"
52171-900,2023-04-24T01:00:00,25,25,22,83.45,0,0,,0,0,19.8,5.4,240,1011,89,8,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T02:00:00,24,24,22,88.6,0,0,,0,0,20.9,11.2,160,1011,100,8,0,,0,10,Overcast,cloudy,"82899099999,SBRF"
52171-900,2023-04-24T03:00:00,25.2,25.2,22.7,86.49,0.4,100,rain,0,0,18.4,5.4,210,1010.5,100,9,0,,0,10,"Rain, Overcast",rain,"82899099999,SBRF"
52171-900,2023-04-24T04:00:00,25,25,23,88.68,0,0,,0,0,19.4,7.6,210,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T05:00:00,25,25,23,88.68,0,0,,0,0,19.4,11.2,210,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T06:00:00,26.7,28.8,22,75.28,0,0,,0,0,21.6,20.5,150,1011.4,83.9,15.2,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T07:00:00,27,29.6,23,78.78,0,0,,0,0,24.1,20.5,140,1012,89,10,166,0.6,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T08:00:00,28,31.9,24,78.92,0,0,,0,0,23.8,24.1,140,1013,89,10,390,1.4,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T09:00:00,29.2,32.8,22.8,68.61,0,0,rain,0,0,20.9,18.4,140,1013.2,89,15.2,582,2.1,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T10:00:00,27,30.1,24,83.68,0,0,rain,0,0,19.8,20.5,160,1013,89,8,755,2.7,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T11:00:00,27,30.6,25,88.84,0,0,,0,0,19.8,22.3,160,1013,89,8,864,3.1,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T12:00:00,28.7,32.5,23.2,71.84,0,0,rain,0,0,17.6,20.5,160,1012.1,83.9,15.2,858,3.1,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T13:00:00,29,32.8,23,70.11,0,0,rain,0,0,16.2,20.5,150,1011,50,10,769,2.8,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T14:00:00,29,32.8,23,70.11,0,0,rain,0,0,15.5,18.4,150,1011,50,10,739,2.7,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T15:00:00,28.8,32.5,23,70.96,2,100,rain,0,0,15.5,16.6,150,1011.2,27.6,15.2,570,2.1,6,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-04-24T16:00:00,28,31.3,23,74.3,0,0,,0,0,15.5,16.6,140,1011,27.6,10,342,1.2,3,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T17:00:00,27,29.6,23,78.78,0,0,,0,0,18,20.5,160,1012,50,10,110,0.4,1,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-24T18:00:00,26.9,29.4,22.8,78.27,0,0,,0,0,18.4,20.5,160,1012.2,44.8,15.2,1,0,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T19:00:00,27,29.6,23,78.78,0,0,,0,0,18.4,16.6,150,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T20:00:00,26,26,23,83.57,0,0,,0,0,18.7,13,200,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T21:00:00,25.8,25.8,22.9,84.07,0,0,,0,0,17.6,13,210,1014.1,83.9,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-24T22:00:00,25,25,23,88.68,0,0,,0,0,17.6,13,180,1014,100,5,0,,0,10,Overcast,cloudy,"82899099999,SBRF"
52171-900,2023-04-24T23:00:00,25,25,23,88.68,0,0,,0,0,18.4,7.6,210,1014,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-25T00:00:00,24.2,24.2,22.1,88.05,0,0,,0,0,18.7,7.6,240,1013.4,55.2,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-25T01:00:00,24,24,22,88.6,0,0,,0,0,18.4,5.4,210,1013,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-25T02:00:00,24,24,22,88.6,0,0,,0,0,18.7,3.6,240,1012,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-04-25T03:00:00,24,24,21.9,88.04,3,100,rain,0,0,18.7,3.6,210,1012.3,94.2,8,0,,0,10,"Rain, Overcast",rain,"82899099999,SBRF"
52171-900,2023-04-25T04:00:00,24,24,22,88.6,0,0,,0,0,18,5.4,205.5,1012,100,4,0,,0,10,Overcast,cloudy,"82899099999,SBRF"
52171-900,2023-04-25T05:00:00,24,24,22,88.6,0,0,,0,0,17.6,5.4,250,1012,100,5,0,,0,10,Overcast,cloudy,"82899099999,SBRF"
52171-900,2023-04-25T06:00:00,23.9,23.9,22.1,89.44,0,0,,0,0,18.7,3.6,230,1013,89,8,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-25T07:00:00,25,25,23,88.68,0,0,,0,0,16.9,5.4,240,1013,89,10,196,0.7,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-25T08:00:00,27,29.6,23,78.78,0,0,,0,0,15.1,5.4,210,1014,89,10,425,1.5,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-25T09:00:00,28.9,33.2,23.8,73.99,9,100,rain,0,0,14,5.4,100,1014.3,83.9,10,624,2.2,6,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-04-25T10:00:00,28,31.3,23,74.3,0,0,,0,0,15.1,9.4,150,1014,50,10,782,2.8,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-25T11:00:00,29,33.6,24,74.47,0,0,rain,0,0,15.1,18.4,170,1015,27.6,10,879,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-25T12:00:00,29.8,33.9,23.1,67.18,0,0,rain,0,0,15.5,13,150,1013.1,27.6,15.2,882,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-04-25T13:00:00,30,35.1,24,70.29,0,0,rain,0,0,15.5,14.8,140,1012,50,10,822,3,8,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
