Data,Temperatura,Humidade,Pressao,Velocidade do vento,Direcao do vento,Rajada de vento,Precipitacao,Luminosidade,Incidencia solar,Ponto de orvalho,n
06/01/2023 19:00:00 -03:00,27.2,82.6,1013.5,2,115,4,0,0,0,23.8,999
06/01/2023 20:00:00 -03:00,27,83,1013.8,1.2,127,5.4,0,0,0,23.7,998
06/01/2023 21:00:00 -03:00,27,83,1014,1.5,118.2,5.4,0,0,0,23.7,997
06/01/2023 22:00:00 -03:00,26.7,83.9,1013.9,0.8,123.7,4,0,0,0,23.5,996
06/01/2023 23:00:00 -03:00,26.5,85.4,1013.5,0.5,133.4,4,0,0,0,23.6,995
07/01/2023 00:00:00 -03:00,26.4,85.2,1012.9,0.7,121.2,4,0,0,0,23.5,994
07/01/2023 01:00:00 -03:00,26.1,86,1012.8,0.3,127.2,4,0,0,0,23.4,993
07/01/2023 02:00:00 -03:00,26,86.2,1012.8,0.2,132.8,4,0,0,0,23.3,992
07/01/2023 03:00:00 -03:00,25.9,85.5,1013,0.2,137.7,4,0,0,0,23.1,991
07/01/2023 04:00:00 -03:00,25.5,87.6,1013.5,0.1,144.2,2.5,0,0,0,23,990
07/01/2023 05:00:00 -03:00,25.2,89.7,1014.2,0,180,1.1,0,1936,0,23.2,989
07/01/2023 06:00:00 -03:00,28.1,78.4,1014.6,0.9,133.9,5.4,0,6356,1,23.8,988
07/01/2023 07:00:00 -03:00,28.4,76.2,1015.2,1.6,114.4,6.8,0,16299,3,23.6,987
07/01/2023 08:00:00 -03:00,29.4,70.7,1015.6,2.2,118.6,8.6,0,31467,6,23.3,986
07/01/2023 09:00:00 -03:00,30.2,68.2,1015.4,2,121.6,6.8,0,39990,8,23.5,985
07/01/2023 10:00:00 -03:00,30.5,67.4,1015.2,2.2,120.7,6.8,0,48244,10,23.5,984
07/01/2023 11:00:00 -03:00,30.8,66.1,1014.7,2.2,124.3,6.8,0,52943,10,23.4,983
07/01/2023 12:00:00 -03:00,30.7,67.8,1013.8,2.2,126.4,8.6,0,49224,8,23.8,982
07/01/2023 13:00:00 -03:00,30.9,64.9,1013.1,2.1,131.3,6.8,0,51502,7,23.3,981
07/01/2023 14:00:00 -03:00,30.4,67.7,1012.5,2.5,126.6,8.6,0,42538,3,23.5,980
07/01/2023 15:00:00 -03:00,29.8,71,1012.2,2.2,132.7,8.6,0,32944,2,23.7,979
07/01/2023 16:00:00 -03:00,28.4,75.8,1012.3,1.8,130.9,8.6,0,10306,1,23.5,978
07/01/2023 17:00:00 -03:00,27.7,78.8,1012.5,1.6,123.8,5.4,0,1770,0,23.5,977
07/01/2023 18:00:00 -03:00,27.3,80.6,1012.8,1.1,142.6,5.4,0,0,0,23.5,976
07/01/2023 19:00:00 -03:00,27.1,80.2,1013.6,1.4,141,5.4,0,0,0,23.2,975
07/01/2023 20:00:00 -03:00,26.8,80.5,1014,1,140.4,5.4,0,0,0,23,974
07/01/2023 21:00:00 -03:00,26.8,80.9,1014.3,1.2,126.6,5.4,0,0,0,23,973
07/01/2023 22:00:00 -03:00,26.8,81.2,1013.9,1.1,136.1,4,0,0,0,23.1,972
07/01/2023 23:00:00 -03:00,26.6,81,1013.2,0.6,141,5.4,0,0,0,22.9,971
08/01/2023 00:00:00 -03:00,26.5,82.6,1012.9,0.4,148.2,4,0,0,0,23.1,970
08/01/2023 01:00:00 -03:00,25.7,86.7,1012.6,0,146,4,0,0,0,23.2,969
08/01/2023 02:00:00 -03:00,25.8,87.8,1012.5,0.2,162,2.5,0,0,0,23.4,968
08/01/2023 03:00:00 -03:00,24.7,92,1012.5,0,180,2.5,0,0,0,23.2,967
08/01/2023 04:00:00 -03:00,24.1,93.9,1013,0,180,1.1,0,0,0,22.9,966
08/01/2023 05:00:00 -03:00,24.3,93.5,1013.5,0,253,2.5,0,2178,0,23.1,965
08/01/2023 06:00:00 -03:00,27.3,83.4,1013.8,0.1,166.4,4,0,6263,1,24,964
08/01/2023 07:00:00 -03:00,29.3,72.4,1014.2,1.5,133.9,5.4,0,18666,3,23.6,963
08/01/2023 08:00:00 -03:00,29.8,71.2,1014.6,1.9,127.3,6.8,0,33431,6,23.8,962
08/01/2023 09:00:00 -03:00,29.4,74.5,1014.9,2.2,141.9,6.8,0,34128,6,24.2,961
08/01/2023 10:00:00 -03:00,30,71.8,1014.8,2.6,136.9,8.6,0,50115,10,24.2,960
08/01/2023 11:00:00 -03:00,29.8,72.5,1014.3,2.9,121.7,8.6,0,42421,8,24.1,959
08/01/2023 12:00:00 -03:00,30.2,70.7,1013.6,2.7,132.5,8.6,0,52580,8,24,958
08/01/2023 13:00:00 -03:00,30,71.6,1012.8,2.6,126.9,6.8,0,42630,6,24,957
08/01/2023 14:00:00 -03:00,29.9,69.7,1012.3,2,132.9,5.4,0,35825,3,23.5,956
08/01/2023 15:00:00 -03:00,29,71.8,1012.3,2,129.1,6.8,0,22061,2,23.2,955
08/01/2023 16:00:00 -03:00,28.6,74.1,1012.4,1.3,144.8,5.4,0,15991,1,23.3,954
08/01/2023 17:00:00 -03:00,27.7,78.7,1012.7,1.8,134.8,5.4,0,3084,0,23.4,953
08/01/2023 18:00:00 -03:00,27.2,80.3,1013.1,1.6,126.2,5.4,0,0,0,23.3,952
08/01/2023 19:00:00 -03:00,27.1,81.3,1013.6,1.4,135.5,5.4,0,0,0,23.4,951
08/01/2023 20:00:00 -03:00,27,81.1,1014.2,0.8,136.1,5.4,0,0,0,23.2,950
08/01/2023 21:00:00 -03:00,26.8,83.1,1014.4,0.6,142.9,4,0,0,0,23.5,949
08/01/2023 22:00:00 -03:00,26.7,83.5,1014.2,0.8,122,5.4,0,0,0,23.5,948
08/01/2023 23:00:00 -03:00,26.4,85.4,1013.5,0.3,134.7,4,0,0,0,23.6,947
09/01/2023 00:00:00 -03:00,25.8,88,1013,0,151,2.5,0,0,0,23.5,946
09/01/2023 01:00:00 -03:00,24.4,94.1,1012.8,0,180,0,0,0,0,23.2,945
09/01/2023 02:00:00 -03:00,23.9,95.8,1012.4,0,180,0,0,0,0,23,944
09/01/2023 03:00:00 -03:00,23.3,97.4,1012.5,0,180,0,0,0,0,22.7,943
09/01/2023 04:00:00 -03:00,23,98,1013,0,180,0,0,0,0,22.6,942
09/01/2023 05:00:00 -03:00,23,98,1013.5,0,180,0,0,1624,0,22.6,941
09/01/2023 06:00:00 -03:00,25.1,91.4,1013.9,0.1,235,2.5,0,9014,2,23.4,940
09/01/2023 07:00:00 -03:00,28.8,78.6,1014.2,1.5,130.6,5.4,0,22667,3,24.4,939
09/01/2023 08:00:00 -03:00,30.1,72.9,1014.4,2,120.6,6.8,0,33205,5,24.4,938
09/01/2023 09:00:00 -03:00,30,73.4,1014.6,2.3,122.9,6.8,0,37127,7,24.5,937
09/01/2023 10:00:00 -03:00,30.5,71.4,1014.3,2.7,130,6.8,0,47488,10,24.5,936
09/01/2023 11:00:00 -03:00,30.4,71.4,1013.8,2.6,127.7,8.6,0,41984,8,24.4,935
09/01/2023 12:00:00 -03:00,30.2,72.6,1013.3,2.6,115.7,8.6,0,38204,7,24.5,934
09/01/2023 13:00:00 -03:00,30.7,68.4,1012.6,2.5,116.9,10.1,0,50121,7,24,933
09/01/2023 14:00:00 -03:00,30.3,69.6,1012,3.2,117.5,10.1,0,45255,3,23.9,932
09/01/2023 15:00:00 -03:00,29.9,71.8,1011.8,3.2,113.1,8.6,0,38532,2,24,931
09/01/2023 16:00:00 -03:00,29.3,73.9,1011.9,2.6,119.2,8.6,0,26132,1,23.9,930
09/01/2023 17:00:00 -03:00,27.8,78,1012.3,2.1,107.5,6.8,0,1970,0,23.3,929
09/01/2023 18:00:00 -03:00,27.4,80.2,1013,1.6,117.5,6.8,0,0,0,23.5,928
09/01/2023 19:00:00 -03:00,27.3,81.3,1013.7,1.1,126.2,5.4,0,0,0,23.6,927
09/01/2023 20:00:00 -03:00,27.1,81.6,1014.3,1,108.8,5.4,0,0,0,23.5,926
09/01/2023 21:00:00 -03:00,26.9,82,1014.6,0.8,118.1,5.4,0,0,0,23.4,925
09/01/2023 22:00:00 -03:00,26.8,82.8,1014.5,0.7,126.6,5.4,0,0,0,23.5,924
09/01/2023 23:00:00 -03:00,26.5,85.2,1014.1,0.2,138.1,4,0,0,0,23.7,923
10/01/2023 00:00:00 -03:00,25.8,88.2,1013.7,0.1,147.2,4,0,0,0,23.5,922
10/01/2023 01:00:00 -03:00,25.2,89.6,1013.3,0,156.5,2.5,0,0,0,23.3,921
10/01/2023 02:00:00 -03:00,24,95.2,1013.4,0,180,0,0,0,0,23,920
10/01/2023 03:00:00 -03:00,23.4,96.9,1013.4,0,180,0,0,0,0,22.7,919
10/01/2023 04:00:00 -03:00,23.1,97.8,1013.5,0,180,0,0,0,0,22.5,918
10/01/2023 05:00:00 -03:00,23.3,97.4,1013.9,0,180,0,0,2312,0,22.8,917
10/01/2023 06:00:00 -03:00,26.3,86.6,1014.1,0.1,112.3,4,0,7456,2,23.7,916
10/01/2023 07:00:00 -03:00,28.9,74.9,1014.4,1.1,115,6.8,0,18275,3,23.8,915
10/01/2023 08:00:00 -03:00,30.2,69,1014.6,1.4,111.9,5.4,0,32489,5,23.6,914
10/01/2023 09:00:00 -03:00,30.6,67.6,1014.5,1.5,129.6,6.8,0,42932,8,23.7,913
10/01/2023 10:00:00 -03:00,30.9,66.5,1014.5,1.5,115.6,6.8,0,41891,8,23.7,912
10/01/2023 11:00:00 -03:00,30.8,66.5,1014.1,1.8,112.8,6.8,0,43839,9,23.6,911
10/01/2023 12:00:00 -03:00,31.1,66.9,1013.4,2.3,116.5,6.8,0,51207,9,24,910
10/01/2023 13:00:00 -03:00,30.8,68.8,1013,2.3,108.5,6.8,0,42616,6,24.1,909
10/01/2023 14:00:00 -03:00,30.7,69.1,1012.6,2.1,113.7,8.6,0,42830,4,24.2,908
10/01/2023 15:00:00 -03:00,30,71.1,1012.6,2.2,124.7,6.8,0,29490,2,23.9,907
10/01/2023 16:00:00 -03:00,28.8,76.5,1012.9,2.6,115.4,10.1,0,18908,1,24.1,906
10/01/2023 17:00:00 -03:00,27.8,80.6,1013.2,1.9,122,6.8,0,2164,0,24,905
10/01/2023 18:00:00 -03:00,27.4,82.5,1013.6,1.9,120.9,5.4,0,0,0,24,904
10/01/2023 19:00:00 -03:00,27.3,81.4,1014,1.5,122.8,5.4,0,0,0,23.6,903
10/01/2023 20:00:00 -03:00,27.1,82.4,1014.3,1.8,117.5,6.8,0,0,0,23.7,902
10/01/2023 21:00:00 -03:00,26.8,84.7,1014.5,1.4,126,5.4,0,0,0,23.9,901
10/01/2023 22:00:00 -03:00,26.4,86.6,1014.3,0.5,124.2,5.4,0,0,0,23.8,900
10/01/2023 23:00:00 -03:00,26,88,1013.7,0.2,149.8,2.5,0,0,0,23.7,899
11/01/2023 00:00:00 -03:00,26.2,86.3,1013.2,0.5,140.4,5.4,0,0,0,23.6,898
11/01/2023 01:00:00 -03:00,26.4,85.6,1012.9,0.5,152.1,4,0,0,0,23.6,897
11/01/2023 02:00:00 -03:00,26.4,85.7,1012.8,0.5,129.1,4,0,0,0,23.7,896
11/01/2023 03:00:00 -03:00,25.7,87.8,1012.8,0.1,136.8,2.5,0,0,0,23.4,895
11/01/2023 04:00:00 -03:00,24.3,95.6,1013.3,0,188.5,1.1,0.9,0,0,23.4,894
11/01/2023 05:00:00 -03:00,23.9,97.3,1013.8,0.1,170,2.5,1.5,1674,0,23.3,893
11/01/2023 06:00:00 -03:00,24.1,97.8,1014.2,0.3,115.8,6.8,0.9,5979,1,23.6,892
11/01/2023 07:00:00 -03:00,25,94.1,1014.7,0.2,104.7,5.4,0.3,8554,2,23.8,891
11/01/2023 08:00:00 -03:00,27.4,85,1014.9,1.1,132.7,8.6,0,25319,5,24.4,890
11/01/2023 09:00:00 -03:00,29,77,1014.9,2.1,132.5,6.8,0,35936,6,24.2,889
11/01/2023 10:00:00 -03:00,29,74.8,1014.6,2.7,126.7,8.6,0,27990,5,23.9,888
11/01/2023 11:00:00 -03:00,28.8,74.7,1014.2,2,144.1,6.8,0,20031,4,23.6,887
11/01/2023 12:00:00 -03:00,29,73.2,1013.6,2,130.1,6.8,0,23451,4,23.5,886
11/01/2023 13:00:00 -03:00,29.9,70.1,1012.7,2.4,138.3,6.8,0,44062,6,23.7,885
11/01/2023 14:00:00 -03:00,29.7,71,1012.2,2.3,123.3,6.8,0,35028,4,23.6,884
11/01/2023 15:00:00 -03:00,29.7,71.5,1012.1,1.9,140.4,6.8,0,30159,3,23.8,883
11/01/2023 16:00:00 -03:00,28.9,75.3,1012.1,1.9,130.3,5.4,0,18207,2,23.9,882
11/01/2023 17:00:00 -03:00,27.6,78.9,1012.5,1.3,145.3,5.4,0,2128,0,23.4,881
11/01/2023 18:00:00 -03:00,27.2,79.6,1012.7,1.1,156.6,4,0,0,0,23.1,880
11/01/2023 19:00:00 -03:00,27,80.7,1013.2,1,156.1,6.8,0,0,0,23.2,879
11/01/2023 20:00:00 -03:00,27.1,82,1013.6,1.3,146.5,5.4,0,0,0,23.6,878
11/01/2023 21:00:00 -03:00,27.1,80.5,1013.8,1.7,125.3,6.8,0,0,0,23.3,877
11/01/2023 22:00:00 -03:00,27,81.5,1013.8,1.1,132.6,5.4,0,0,0,23.4,876
11/01/2023 23:00:00 -03:00,25.8,91.6,1013.4,0.3,146.3,5.4,0,0,0,24.1,875
12/01/2023 00:00:00 -03:00,26.1,89.7,1012.8,0.1,128,2.5,0,0,0,24.1,874
12/01/2023 01:00:00 -03:00,26.2,87.4,1012.4,0.3,163,4,0,0,0,23.8,873
12/01/2023 02:00:00 -03:00,26.1,87.2,1012,0.5,135.4,4,0,0,0,23.7,872
12/01/2023 03:00:00 -03:00,26.4,84.3,1011.9,0.3,145,2.5,0,0,0,23.4,871
12/01/2023 04:00:00 -03:00,26.4,83.8,1012.1,0.4,144.8,4,0,0,0,23.3,870
12/01/2023 05:00:00 -03:00,26.4,84,1012.6,0.1,165,2.5,0,1631,0,23.2,869
12/01/2023 06:00:00 -03:00,28.1,78.1,1013,0.6,156.7,4,0,8361,2,23.7,868
12/01/2023 07:00:00 -03:00,28.8,75.1,1013.2,1.3,141.6,5.4,0,15316,3,23.7,867
12/01/2023 08:00:00 -03:00,28.1,76.9,1013.5,1.9,128.6,5.4,0,20616,3,23.4,866
12/01/2023 09:00:00 -03:00,29.5,73,1013.2,2.1,136.4,6.8,0,34705,6,23.9,865
12/01/2023 10:00:00 -03:00,29.6,72.2,1013,1.8,131.7,6.8,0,34093,6,23.8,864
12/01/2023 11:00:00 -03:00,30.2,69.6,1012.7,1.8,140.7,6.8,0,37065,7,23.8,863
12/01/2023 12:00:00 -03:00,30.8,68,1012.1,2.2,137.7,6.8,0,55773,9,24,862
12/01/2023 13:00:00 -03:00,30.2,68.7,1011.6,2.6,118.6,8.6,0,41530,6,23.6,861
12/01/2023 14:00:00 -03:00,30.8,67.5,1011.2,2.2,134.8,6.8,0,48865,4,23.8,860
12/01/2023 15:00:00 -03:00,30.1,70.2,1010.8,2,129.8,6.8,0,36886,2,23.8,859
12/01/2023 16:00:00 -03:00,29.2,74.1,1010.9,2,121.2,6.8,0,24740,1,23.9,858
12/01/2023 17:00:00 -03:00,27.8,78.7,1011.3,1.5,121.8,6.8,0,1854,0,23.6,857
12/01/2023 18:00:00 -03:00,27.2,82.1,1011.5,1.1,136.5,5.4,0,0,0,23.7,856
12/01/2023 19:00:00 -03:00,27.1,83,1011.8,1.3,133.4,5.4,0,0,0,23.8,855
12/01/2023 20:00:00 -03:00,27.1,83.9,1012.4,1,131.1,5.4,0,0,0,23.9,854
12/01/2023 21:00:00 -03:00,27.1,84.5,1012.5,1.3,129.4,5.4,0,0,0,24.1,853
12/01/2023 22:00:00 -03:00,27.2,84.6,1012.3,1.8,119.8,6.8,0,0,0,24.2,852
12/01/2023 23:00:00 -03:00,27.2,85.9,1011.7,1.2,126.6,5.4,0,0,0,24.4,851
13/01/2023 00:00:00 -03:00,26.9,86.2,1011.4,0.9,134.6,5.4,0,0,0,24.2,850
13/01/2023 01:00:00 -03:00,26.7,86.9,1011.3,0.5,137.7,4,0,0,0,24.1,849
13/01/2023 02:00:00 -03:00,26.5,86.6,1011,0.4,140.7,4,0,0,0,23.9,848
13/01/2023 03:00:00 -03:00,25.8,90,1010.9,0.1,156.3,2.5,0,0,0,23.9,847
13/01/2023 04:00:00 -03:00,24.2,96.5,1011.2,0,180,0,0,0,0,23.4,846
13/01/2023 05:00:00 -03:00,24,98.1,1011.6,0,180,0,0,1090,0,23.5,845
13/01/2023 06:00:00 -03:00,26,90.9,1011.8,0,224,1.1,0,7735,2,24.2,844
13/01/2023 07:00:00 -03:00,28.8,80.6,1012,0.8,128.8,5.4,0,18706,3,24.9,843
13/01/2023 08:00:00 -03:00,29.6,75.6,1012.5,1.9,122.2,6.8,0,30559,5,24.7,842
13/01/2023 09:00:00 -03:00,30.8,71.3,1012.4,2,135.8,6.8,0,44499,8,24.7,841
13/01/2023 10:00:00 -03:00,30.6,71.9,1012.4,2.4,129.9,8.6,0,49852,10,24.7,840
13/01/2023 11:00:00 -03:00,30.6,72.5,1011.9,2.4,129.9,8.6,0,43264,8,24.8,839
13/01/2023 12:00:00 -03:00,30.8,71.1,1011.2,2.4,134.5,8.6,0,51074,9,24.7,838
13/01/2023 13:00:00 -03:00,30.8,71.6,1010.6,2.5,126.8,6.8,0,46765,7,24.8,837
13/01/2023 14:00:00 -03:00,30.3,73.2,1010.2,2.8,119.3,8.6,0,42470,4,24.7,836
13/01/2023 15:00:00 -03:00,29.9,75,1010,2.3,122.6,6.8,0,29856,2,24.7,835
13/01/2023 16:00:00 -03:00,28.4,79.7,1010.1,1.9,123.7,5.4,0,6718,1,24.3,834
13/01/2023 17:00:00 -03:00,27.8,82.1,1010.3,2,116.7,6.8,0,1599,0,24.3,833
13/01/2023 18:00:00 -03:00,27.6,83.6,1010.7,1.5,124.8,5.4,0,0,0,24.3,832
13/01/2023 19:00:00 -03:00,27.3,84.2,1011.3,1.4,127.7,5.4,0,0,0,24.2,831
13/01/2023 20:00:00 -03:00,27.3,83.4,1011.6,1.1,130.4,5.4,0,0,0,24,830
13/01/2023 21:00:00 -03:00,27,84.3,1011.6,0.8,156.9,4,0,0,0,23.9,829
13/01/2023 22:00:00 -03:00,27,84.2,1011.4,1.1,136.1,4,0,0,0,23.9,828
13/01/2023 23:00:00 -03:00,27,84.9,1010.8,1.1,133.9,4,0,0,0,24,827
14/01/2023 00:00:00 -03:00,26.9,84.6,1010.3,1,130.1,5.4,0,0,0,23.9,826
14/01/2023 01:00:00 -03:00,26.9,84.6,1010.2,0.9,138.1,5.4,0,0,0,23.9,825
14/01/2023 02:00:00 -03:00,26.7,84.3,1010.2,0.7,128.2,5.4,0,0,0,23.6,824
14/01/2023 03:00:00 -03:00,25.2,94,1010.4,0.2,152,4,0.3,0,0,24,823
14/01/2023 04:00:00 -03:00,24.4,98.5,1010.9,0,140,2.5,0,0,0,24,822
14/01/2023 05:00:00 -03:00,24.8,97.6,1011.6,0,180,2.5,0,1854,0,24.2,821
14/01/2023 06:00:00 -03:00,27.5,84.1,1012.1,0.2,159.1,2.5,0,5290,2,24.4,820
14/01/2023 07:00:00 -03:00,27,88.7,1012.4,0.4,125.9,5.4,2.7,17766,3,24.7,819
14/01/2023 08:00:00 -03:00,29.3,79.2,1012.5,1.8,128.4,8.6,0,35851,6,25.1,818
14/01/2023 09:00:00 -03:00,29.2,77.1,1012.6,2.4,120.2,6.8,0,33384,6,24.5,817
14/01/2023 10:00:00 -03:00,30,73.2,1012.5,2.3,123.6,6.8,0,41362,8,24.4,816
14/01/2023 11:00:00 -03:00,30.4,70.9,1012.1,2.4,129.9,8.6,0,47702,10,24.2,815
14/01/2023 12:00:00 -03:00,30.4,70.5,1011.5,2.9,120.6,8.6,0,49385,9,24.2,814
14/01/2023 13:00:00 -03:00,30.5,70.3,1011,2.6,126,8.6,0,45384,7,24.2,813
14/01/2023 14:00:00 -03:00,30.2,71,1010.5,2.2,122.3,6.8,0,39760,4,24.1,812
14/01/2023 15:00:00 -03:00,29.1,74.9,1010.2,1.7,127.6,5.4,0,17300,2,24,811
14/01/2023 16:00:00 -03:00,28.4,77.1,1010.3,1.7,123.3,5.4,0,13239,1,23.8,810
14/01/2023 17:00:00 -03:00,27.8,80.2,1010.6,1.3,134,5.4,0,2941,0,23.9,809
14/01/2023 18:00:00 -03:00,27.4,81.6,1011.1,1.4,135.4,5.4,0,0,0,23.7,808
14/01/2023 19:00:00 -03:00,27.1,83,1011.8,0.6,138.1,4,0,0,0,23.8,807
14/01/2023 20:00:00 -03:00,27.1,83.7,1012.2,1,135.6,5.4,0,0,0,23.9,806
14/01/2023 21:00:00 -03:00,27.1,81.3,1012.5,1.1,129,5.4,0,0,0,23.4,805
14/01/2023 22:00:00 -03:00,27.2,81.8,1012.2,0.8,143.7,5.4,0,0,0,23.6,804
14/01/2023 23:00:00 -03:00,26.9,84.3,1011.5,1.3,150.6,5.4,0.3,0,0,23.8,803
15/01/2023 00:00:00 -03:00,24.4,94.7,1011.3,0.4,156.4,5.4,1.2,0,0,23.3,802
15/01/2023 01:00:00 -03:00,23.5,98,1011.4,0,206,2.5,0.6,0,0,23,801
15/01/2023 02:00:00 -03:00,23.4,98.9,1011.2,0.2,176.6,4,0.6,0,0,23.1,800
15/01/2023 03:00:00 -03:00,23.1,99,1011.2,0,180,0,0,0,0,22.8,799
15/01/2023 04:00:00 -03:00,23.1,99,1011.5,0,180,0,0,0,0,22.8,798
15/01/2023 05:00:00 -03:00,23.2,99,1012.2,0,180,0,0,983,0,22.9,797
15/01/2023 06:00:00 -03:00,23.3,99,1012.9,0,180,1.1,0.3,5356,1,23,796
15/01/2023 07:00:00 -03:00,25.4,91.9,1013.2,0,234.5,1.1,0,16654,3,23.8,795
15/01/2023 08:00:00 -03:00,28.6,80.3,1013.4,0.4,139.6,4,0,36741,6,24.6,794
15/01/2023 09:00:00 -03:00,29.9,71.5,1013.2,1,139.6,5.4,0,44000,8,24,793
15/01/2023 10:00:00 -03:00,30.5,67.4,1013,1.2,137.1,5.4,0,56401,11,23.5,792
15/01/2023 11:00:00 -03:00,30.9,65.7,1012.4,1.6,134.1,5.4,0,46706,9,23.5,791
15/01/2023 14:00:00 -03:00,29.1,71.7,1010.9,1,153.6,4,0,31700,4,23.3,788
15/01/2023 15:00:00 -03:00,29,70.8,1010.6,0.8,153.5,5.4,0,20984,2,22.9,787
15/01/2023 16:00:00 -03:00,29.1,71.4,1010.7,1,167.8,5.4,0,23322,1,23.2,786
15/01/2023 17:00:00 -03:00,27,80.1,1011,0.2,160.2,2.5,0,1671,0,23,785
15/01/2023 18:00:00 -03:00,26.3,84.6,1011.4,0.3,177.7,4,0,0,0,23.3,784
15/01/2023 19:00:00 -03:00,26.2,87.1,1011.7,0.2,167,4,0,0,0,23.7,783
15/01/2023 20:00:00 -03:00,26.1,90.1,1012.2,0,178,2.5,0,0,0,24.2,782
15/01/2023 21:00:00 -03:00,25.3,93.6,1012.4,0,180,0,0,0,0,24,781
15/01/2023 22:00:00 -03:00,24.4,96.9,1012.1,0,180,0,0,0,0,23.8,780
15/01/2023 23:00:00 -03:00,24,98.6,1011.5,0,233,2.5,1.5,0,0,23.5,779
16/01/2023 00:00:00 -03:00,23.3,99,1010.9,0,180,0,0,0,0,23,778
16/01/2023 01:00:00 -03:00,22.9,99,1010.6,0,180,0,0,0,0,22.6,777
16/01/2023 02:00:00 -03:00,22.6,99,1010.4,0,180,0,0,0,0,22.3,776
16/01/2023 03:00:00 -03:00,22.4,99,1010.3,0,180,0,0,0,0,22.1,775
16/01/2023 04:00:00 -03:00,22.4,99,1010.7,0.1,185,4,0.9,0,0,22.1,774
16/01/2023 05:00:00 -03:00,23.1,99,1011.4,0,180,1.1,2.4,1665,0,22.8,773
16/01/2023 06:00:00 -03:00,23.7,99,1012,0,225,1.1,0,9512,2,23.4,772
16/01/2023 07:00:00 -03:00,25.7,93.2,1012.3,0,360,1.1,0,17685,3,24.3,771
16/01/2023 08:00:00 -03:00,28.5,80.7,1012.6,0.1,174.2,2.5,0,27783,4,24.7,770
16/01/2023 09:00:00 -03:00,28.7,78,1012.4,0.9,119.4,6.8,0,22504,4,24.3,769
16/01/2023 10:00:00 -03:00,28.2,78.7,1012.2,1.1,124.6,6.8,0,26748,5,24,768
16/01/2023 11:00:00 -03:00,29.5,73.4,1011.6,1.8,129.9,5.4,0,39237,7,24,767
16/01/2023 12:00:00 -03:00,29.6,72.7,1011.2,2,128.3,5.4,0,37733,6,24,766
16/01/2023 13:00:00 -03:00,30,70.6,1010.5,2.3,122.4,6.8,0,40705,6,23.8,765
16/01/2023 14:00:00 -03:00,29.7,71,1010.1,1.7,117.1,6.8,0,34288,4,23.7,764
16/01/2023 15:00:00 -03:00,28.9,73.4,1010.1,1.8,112,6.8,0,18945,2,23.4,763
16/01/2023 16:00:00 -03:00,28.1,76.2,1010.6,1.5,122.2,5.4,0,9200,1,23.3,762
16/01/2023 17:00:00 -03:00,27.4,80.2,1011.2,1.3,128.9,5.4,0,1733,0,23.5,761
16/01/2023 18:00:00 -03:00,27,81.9,1011.7,0.9,126.3,4,0,0,0,23.5,760
16/01/2023 19:00:00 -03:00,26.8,82.4,1012.2,0.3,133.8,4,0,0,0,23.3,759
16/01/2023 20:00:00 -03:00,26.3,85.9,1012.8,0,180,1.1,0,0,0,23.6,758
16/01/2023 21:00:00 -03:00,25,93.3,1013,0,180,0,0,0,0,23.6,757
16/01/2023 22:00:00 -03:00,25.1,92.4,1012.7,0,173,2.5,0,0,0,23.6,756
16/01/2023 23:00:00 -03:00,25.2,93,1012,0,180,1.1,0,0,0,23.8,755
17/01/2023 00:00:00 -03:00,24.3,95.9,1011.3,0,239,1.1,0,0,0,23.4,754
17/01/2023 01:00:00 -03:00,23.8,97.2,1010.6,0,180,0,0,0,0,23.2,753
17/01/2023 02:00:00 -03:00,23.5,98.3,1010.5,0,180,0,0,0,0,23,752
17/01/2023 03:00:00 -03:00,23,99,1010.4,0,180,0,0,0,0,22.7,751
17/01/2023 04:00:00 -03:00,22.8,99,1010.8,0,180,0,0,0,0,22.5,750
17/01/2023 05:00:00 -03:00,23.2,99,1011.4,0,180,0,0,2595,0,22.9,749
17/01/2023 06:00:00 -03:00,25.9,91.9,1011.9,0.1,195.9,2.5,0,11341,2,24.3,748
17/01/2023 07:00:00 -03:00,28,84.6,1012.6,1.2,139.7,5.4,0.6,18948,3,24.9,747
17/01/2023 08:00:00 -03:00,28.7,78.9,1013.1,1.8,148.8,5.4,0,24373,4,24.5,746
17/01/2023 09:00:00 -03:00,29.7,75.9,1012.9,2.7,136.8,8.6,0,40352,8,24.7,745
17/01/2023 10:00:00 -03:00,30,75.4,1012.8,2.6,125.7,6.8,0,46358,9,25,744
17/01/2023 12:00:00 -03:00,28.6,78.2,1012.5,3.2,115.1,8.6,0,12056,2,24.2,743
17/01/2023 13:00:00 -03:00,29.2,75.1,1011.8,2.6,118.6,8.6,0,29388,5,24.1,742
17/01/2023 14:00:00 -03:00,28.7,75.7,1011.5,2.3,130,6.8,0,22482,3,23.8,741
17/01/2023 15:00:00 -03:00,29,76.6,1011.6,2.2,130.7,6.8,0,22466,2,24.2,740
17/01/2023 16:00:00 -03:00,28.3,78.8,1011.6,2,128.1,6.8,0,12922,1,24.1,739
17/01/2023 17:00:00 -03:00,25.8,91.8,1012.4,0.9,127.9,8.6,2.7,2489,0,24.1,738
17/01/2023 18:00:00 -03:00,25.6,91.4,1012.9,0.3,134.4,4,0,0,0,24,737
17/01/2023 19:00:00 -03:00,24.9,97.1,1013.1,0,360,1.1,0,0,0,24.2,736
